2 36

s=0.7
3.5133905825718412 0.417810306522677
3.4039144006126123 0.4058461239886945
3.303208210198821 0.38104583929733293
3.2146311451961833 0.3443135601578349
3.14109085689812 0.29681685914851824
3.08466362270147 0.24006581996083232
3.0465349339489336 0.17590150150943235
3.027261376836866 0.10641543188457617
3.027119234571258 0.033870756631675755
3.046294041224572 -0.03936090439023768
3.0847915139189817 -0.11088199706233576
3.1421083206082803 -0.17838312238834772
3.216863939820443 -0.2397500115846748
3.306684149979908 -0.2931142703140499
3.40848987470472 -0.33683860862125437
3.5189962256058145 -0.3694827280775681
3.6349933542878445 -0.3898337032216867
3.753195432432817 -0.39707349016610305
3.869960792010126 -0.39106411215085096
3.981410117430758 -0.37258201884642383
4.084035340803476 -0.3432568286009034
4.175217787490494 -0.3051110513448979
4.252994582720965 -0.25991924357543944
4.315178697407546 -0.20882929177917617
4.358778511242804 -0.15253790211894502
4.380564831009578 -0.09184833591001575
4.3785431931847745 -0.02808572250945639
4.35309962451576 0.03701442954777618
4.306784602156453 0.10179429276431605
4.242934909262097 0.16499169031891647
4.164349481287942 0.22550726410667826
4.073030686324557 0.2818165521720389
3.9708872482518696 0.33162054056127993
3.860474495890583 0.37213872795911906
3.745071088628861 0.40086938910815023
3.6282274766783638 0.41625149743154677

s=1
2.799862861360407 0.09290927155624568
2.8163814789640274 0.0075580177425277496
2.8582255830419956 -0.07688506898408382
2.925671867426527 -0.15762277799428287
3.01778880194151 -0.23264364846603675
3.131485068583267 -0.3004050210290701
3.262032148587502 -0.3592387814931391
3.404686103657389 -0.40693996462226034
3.555738091682166 -0.4408781506460497
3.711861142181512 -0.4586451088257337
3.868615179151964 -0.4589636185718913
4.020140139390951 -0.4424306738210719
4.160818488221734 -0.4116463201795892
4.287244728216545 -0.37046156282202486
4.398089219710228 -0.3225535639400867
4.4915700827072875 -0.27009923054694845
4.563081848967281 -0.21344061725246966
4.605818333669463 -0.15198623619488918
4.6143725006270095 -0.08558870559230129
4.58821385334328 -0.015229725679491019
4.53191338827971 0.05746029614739364
4.452042592817367 0.1311281809921038
4.353629892674428 0.20488367203058316
4.2390340933995185 0.2773636906021494
4.109480609136055 0.34557478856046003
3.967192710531469 0.4048243590864556
3.816136606857453 0.4501247835272428
3.661230144945695 0.47810560899793364
3.507261152199677 0.48801849176249956
3.35855280172077 0.48123476645453145
3.2193208159322735 0.45984806850682164
3.0940105941942377 0.4254989808529224
2.9871079499883275 0.37907868425055574
2.9024743350924544 0.3211854003291094
2.842631245194017 0.2528060102498645
2.8084963127119726 0.1757868879440582
