6.077943492700360828e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.077544327999913953e+00 4.387321798293469799e-02 1.114819226448154899e-02
6.076350257235484165e+00 8.773376823236120337e-02 2.227973576754615354e-02
6.074371101271667683e+00 1.315692163642446788e-01 3.337822976335648451e-02
6.071621785633435131e+00 1.753675510347681432e-01 4.442773473929544081e-02
6.068120365126780769e+00 2.191172932625463921e-01 5.541291574814511539e-02
6.063885624259314433e+00 2.628075020980230048e-01 6.631908337468858661e-02
6.058934587586612963e+00 3.064276719999948773e-01 7.713210995904193346e-02
6.053280312813270392e+00 3.499675387235083313e-01 8.783821942352089407e-02
6.046930325485129210e+00 3.934168311085198821e-01 9.842367926250636390e-02
6.039885978467569139e+00 4.367650214574090306e-01 1.088744562564711166e-01
6.032142885631911255e+00 4.800011330348835648e-01 1.191759222148999486e-01
6.023692405866672317e+00 5.231136570104790717e-01 1.293127009550737727e-01
6.014523972198679402e+00 5.660906129516356522e-01 1.392687258404353146e-01
6.004627908927738567e+00 6.089197599171082276e-01 1.490275304821080393e-01
5.993998290793251194e+00 6.515889350038307493e-01 1.585727354502919351e-01
5.982635392173983213e+00 6.940864696791014810e-01 1.678886392457844545e-01
5.970547351268027825e+00 7.364016173816475552e-01 1.769607901427381891e-01
5.957750814482610124e+00 7.785249221752754689e-01 1.857764170983652319e-01
5.944270496957220651e+00 8.204484678023924449e-01 1.943246314262766505e-01
5.930137760386196000e+00 8.621659663931083850e-01 2.025963644337684111e-01
5.915388440467213016e+00 9.036726716579155383e-01 2.105840625587254988e-01
5.900060238073914221e+00 9.449651277695935159e-01 2.182812052723296370e-01
5.884190018923826315e+00 9.860407884850118654e-01 2.256817337838835646e-01
5.867811353472076163e+00 1.026897558953153267e+00 2.327794806729232002e-01
5.850952582308891259e+00 1.067533323781520105e+00 2.395676785626454086e-01
5.833635621150705219e+00 1.107945528464095108e+00 2.460386082253674389e-01
5.815875629577489825e+00 1.148130876530362388e+00 2.521834290552216196e-01
5.797681564316931713e+00 1.188085191402875385e+00 2.579922191725264602e-01
5.779057528853377868e+00 1.227803470518455287e+00 2.634542362432740759e-01
5.760004728310557987e+00 1.267280131864122250e+00 2.685583898824013271e-01
5.740523756930108412e+00 1.306509423474545128e+00 2.732938905311594890e-01
5.720616899833060209e+00 1.345485939601195113e+00 2.776510100193602115e-01
5.700290131396593019e+00 1.384205168325118418e+00 2.816218616087788895e-01
5.679554541878709450e+00 1.422663988400528101e+00 2.852010902403962489e-01
5.658427014943192113e+00 1.460861039999904465e+00 2.883863642106981873e-01
5.636930096220409858e+00 1.498796913972618716e+00 2.911785810545263198e-01
5.615091116364235191e+00 1.536474133724460289e+00 2.935817409834440839e-01
5.592940739451008447e+00 1.573896937339643864e+00 2.956024933962702606e-01
5.570511180614531099e+00 1.611070898700868392e+00 2.972494148602578545e-01
5.547834364452780775e+00 1.648002449300278061e+00 2.985321192881668639e-01
5.524940276595805777e+00 1.684698373308060493e+00 2.994603243220504973e-01
5.501855703225124294e+00 1.721165346255396189e+00 3.000429987332371984e-01
5.478603472788723394e+00 1.757409574316325829e+00 3.002876962173681719e-01
5.455202228884515669e+00 1.793436570734842750e+00 3.002001481385733195e-01
5.431666689270969961e+00 1.829251083331092209e+00 2.997841503751002556e-01
5.408008293191056026e+00 1.864857166450438974e+00 2.990417450015872003e-01
5.384236110359386096e+00 1.900258374734259181e+00 2.979736697816630642e-01
5.360357876816251199e+00 1.935458045365215041e+00 2.965800264126254859e-01
5.336381029305394819e+00 1.970459629349306185e+00 2.948610985619072311e-01
5.312313625201211309e+00 2.005267029965083214e+00 2.928182305421153653e-01
5.288165055954859639e+00 2.039884907180428364e+00 2.904546592810537953e-01
5.263946487540839492e+00 2.074318910689843865e+00 2.877761835853214767e-01
5.239670991344707041e+00 2.108575811621294260e+00 2.847915646859347505e-01
5.215353362509699942e+00 2.142663513976235556e+00 2.815125853347439366e-01
5.191009657772696961e+00 2.176590940946661945e+00 2.779537469975844055e-01
5.166656518196061754e+00 2.210367807277231922e+00 2.741316433156073540e-01
5.142310370589171065e+00 2.244004305286658507e+00 2.700640976959956530e-01
5.117986621127524671e+00 2.277510747045891293e+00 2.657691829321291999e-01
5.093698961190280983e+00 2.310897215804723626e+00 2.612642489376488242e-01
5.069458893775884434e+00 2.344173282676512926e+00 2.565650757747282573e-01
5.045275555777887000e+00 2.377347836743275433e+00 2.516852497594007643e-01
5.021155858527453830e+00 2.410429057001898911e+00 2.466358344628398758e-01
4.997104904746715093e+00 2.443424525213773624e+00 2.414253763664817309e-01
4.973126578712605550e+00 2.476341445710906086e+00 2.360602463612603841e-01
4.949224164629734801e+00 2.509186910063544218e+00 2.305452749909474575e-01
4.925400840138192571e+00 2.541968130138858584e+00 2.248845963939645198e-01
4.901659924660076051e+00 2.574692569166450618e+00 2.190825806755756777e-01
4.878004832184624107e+00 2.607367928702234661e+00 2.131447151041977739e-01
4.854438768506110335e+00 2.640001994351927284e+00 2.070782986018883942e-01
4.830964296221294418e+00 2.672602391618649431e+00 2.008928460420337792e-01
4.807582936088886427e+00 2.705176337521618013e+00 1.946001564986451493e-01
4.784294959518525125e+00 2.737730478270989920e+00 1.882140702252812214e-01
4.761099455165154204e+00 2.770270873458517968e+00 1.817500017024660797e-01
4.737994650118260154e+00 2.802803133426433391e+00 1.752243694958263986e-01
4.714978376195804621e+00 2.835332661452358849e+00 1.686540378982066823e-01
4.692048532694149010e+00 2.867864920418603081e+00 1.620558474535664928e-01
4.669203421887067051e+00 2.900405647673792497e+00 1.554462617854987239e-01
4.646441903868617551e+00 2.932960976271759890e+00 1.488411187644030631e-01
4.623763393257792842e+00 2.965537464864364203e+00 1.422554571695892056e-01
4.601167763538238198e+00 2.998142068121593340e+00 1.357033932983006119e-01
4.578655218882229150e+00 3.030782080662376199e+00 1.291980329286630536e-01
4.556226150338442693e+00 3.063465063328616900e+00 1.227514097998627512e-01
4.533880945062215062e+00 3.096198729037862307e+00 1.163744378388423539e-01
4.511619697015332164e+00 3.128990748677617617e+00 1.100768569687173987e-01
4.489441792141001031e+00 3.161848450221518725e+00 1.038671534289195425e-01
4.467345402065586057e+00 3.194778425229267249e+00 9.775245371695752417e-02
4.445326987555216824e+00 3.227786108216199601e+00 9.173842409877851212e-02
4.423380948293694992e+00 3.260875429040114959e+00 8.582924030402057369e-02
4.401499533298307121e+00 3.294048633983321483e+00 8.002770410292969760e-02
4.379673048905838861e+00 3.327306323179031633e+00 7.433556105639331502e-02
4.357890301615460871e+00 3.360647679408963029e+00 6.875401975128428433e-02
4.336139138976168539e+00 3.394070800528734555e+00 6.328440800557792734e-02
4.314406939809289021e+00 3.427573026401093959e+00 5.792885419216085852e-02
4.292680959688523146e+00 3.461151181619758432e+00 5.269087253373301583e-02
4.270948527970618080e+00 3.494801720136815781e+00 4.757576184837997851e-02
4.249197170222453579e+00 3.528520821462666657e+00 4.259078098047267696e-02
4.227414754941930752e+00 3.562304515927305015e+00 3.774511544412328251e-02
4.205589725665976886e+00 3.596148893719720352e+00 3.304967771526614445e-02
4.183711401663958718e+00 3.630050391112940922e+00 2.851678180307665525e-02
4.161770255061036927e+00 3.664006079642804448e+00 2.415971151285279533e-02
4.139758039931899170e+00 3.698013846014377215e+00 1.999218194050689582e-02
4.117667678612388471e+00 3.732072364396945563e+00 1.602769513841010782e-02
4.095492891309163497e+00 3.766180826434658790e+00 1.227882133200862771e-02
4.073227651818030814e+00 3.800338481899150356e+00 8.756486248409725906e-03
4.050865621477242051e+00 3.834544116204368081e+00 5.469387971990433486e-03
4.028399723760483830e+00 3.868795616641784285e+00 2.423675640443013427e-03
4.005821967676562956e+00 3.903089744231333924e+00 -3.770175576448883269e-04
3.983123532408633150e+00 3.937422146317293592e+00 -2.931175544365178642e-03
3.960295029118825916e+00 3.971787550958000068e+00 -5.238717248092261518e-03
3.937326798488513635e+00 4.006180017452325437e+00 -7.300185912301979455e-03
3.914209106179620701e+00 4.040593105415199560e+00 -9.115987882896652364e-03
3.890932158205008040e+00 4.075019871183232389e+00 -1.068582611555793545e-02
3.867485946185013290e+00 4.109452683750230761e+00 -1.200839821985348783e-02
3.843860010508757252e+00 4.143882936679255558e+00 -1.308133939414698500e-02
3.820043245920448083e+00 4.178300782282861725e+00 -1.390131959950450559e-02
3.796023856847620337e+00 4.212695010545572494e+00 -1.446417620453915691e-02
3.771789509791649397e+00 4.247053141842843438e+00 -1.476498557696783592e-02
3.747327654719603274e+00 4.281361723648051232e+00 -1.479803771153411635e-02
3.722625927558875780e+00 4.315606749755245275e+00 -1.455675049578844700e-02
3.697672523089590602e+00 4.349774083107804223e+00 -1.403361414727883651e-02
3.672456446414491538e+00 4.383849771298738318e+00 -1.322026898949271202e-02
3.646967599936418836e+00 4.417820189837973643e+00 -1.210778466918025278e-02
3.621196719719456780e+00 4.451672011235014992e+00 -1.068713842033434600e-02
3.595135218122281540e+00 4.485392052304398192e+00 -8.949810435383613594e-03
3.568775004451481436e+00 4.518967078053178099e+00 -6.888356522160823253e-03
3.542108340369117148e+00 4.552383631174166112e+00 -4.496805468313107464e-03
3.515127752245843507e+00 4.585627919568588950e+00 -1.770768079098729558e-03
3.487825985910469218e+00 4.618685749409846331e+00 1.292775275923221034e-03
3.460195966986369775e+00 4.651542459506517346e+00 4.695948088202847939e-03
3.432230731209757302e+00 4.684182808741113924e+00 8.440574951735970582e-03
3.403923311766831716e+00 4.716590793813087323e+00 1.252872976125206719e-02
3.375266603477313332e+00 4.748749418045532522e+00 1.696307642737640564e-02
3.346253251666145179e+00 4.780640474888510738e+00 2.174690123647825268e-02
3.316875624718006677e+00 4.812244434013130068e+00 2.688381782669065079e-02
3.287125918701941707e+00 4.843540513125645930e+00 3.237720834360865996e-02
3.256996413198487428e+00 4.874506984802889242e+00 3.822952656023873019e-02
3.226479858517756760e+00 4.905121713860835619e+00 4.444161679190835462e-02
3.195569937074080880e+00 4.935362861424127168e+00 5.101219205152643377e-02
3.164261715804897346e+00 4.965209642188284533e+00 5.793757127991361333e-02
3.132551998634927504e+00 4.994642993584484714e+00 6.521171141464586485e-02
3.100439499901060714e+00 5.023646016450562968e+00 7.282650250302974415e-02
3.067924788674662562e+00 5.052204076760061113e+00 8.077223988286959255e-02
3.035009993918651006e+00 5.080304511423181957e+00 8.903815899420701452e-02
3.001698303473776530e+00 5.107935948316588259e+00 9.761292024571698034e-02
2.967993328044688628e+00 5.135087319693609764e+00 1.064849594935256272e-01
2.933898428162892813e+00 5.161746707424494929e+00 1.156426632570231872e-01
2.899416113390138161e+00 5.187900198617177772e+00 1.250743731450200125e-01
2.864547617249576739e+00 5.213530944637827957e+00 1.347682592569495463e-01
2.829292729414960128e+00 5.238618602390806345e+00 1.447121210232882593e-01
2.793649931461866576e+00 5.263139294393162082e+00 1.548931759035218625e-01
2.757616838473713639e+00 5.287066157474645145e+00 1.652978862431150053e-01
2.721190901648027793e+00 5.310370465848611943e+00 1.759118587184228533e-01
2.684370283207491603e+00 5.333023222945766584e+00 1.867198340244434762e-01
