3.985170155721055707e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.987961692693979820e+00 2.534424235853068863e-01 3.604003536060050583e-02
3.991831931986910664e+00 5.094342927599277981e-01 5.725615246296232586e-02
3.985598671457687203e+00 7.681611813538473665e-01 5.594078521280813204e-02
3.956030313847723523e+00 1.026448043286696699e+00 3.336451165203652147e-02
3.892546466688725282e+00 1.278435544309998617e+00 -1.864793397642028902e-03
3.792269386001197340e+00 1.518195644638111741e+00 -3.638224131154691593e-02
3.661869585842206121e+00 1.743057546758543852e+00 -5.711427551009531922e-02
3.513645436479974737e+00 1.954939818987185829e+00 -5.609428457745676416e-02
3.359972366555257661e+00 2.159323124348991652e+00 -3.289817228627694295e-02
3.209229367287615986e+00 2.362905521748325466e+00 3.878096237662957170e-03
3.062788373924569818e+00 2.569984594934167532e+00 3.902704704847272804e-02
2.914911144554252154e+00 2.779362162458030028e+00 5.818485430357953764e-02
2.756291066840331094e+00 2.984112718055120794e+00 5.454874534095796590e-02
2.578320997186624108e+00 3.173651988545708402e+00 3.021585186996386327e-02
2.376422828927300390e+00 3.337218911466141247e+00 -5.586971166483762144e-03
2.152426447213115157e+00 3.469049961835411366e+00 -3.925747074595350300e-02
1.913694038069831960e+00 3.571745416079437074e+00 -5.806413355644050173e-02
1.668986820190001108e+00 3.654571365871481792e+00 -5.470271184772758366e-02
1.424759097265880570e+00 3.729299652330650527e+00 -2.961431753642282394e-02
1.183411361609386203e+00 3.805876105679216526e+00 7.739091137432465607e-03
9.431620848648658573e-01 3.887767065520939980e+00 4.184717251203073224e-02
6.999838821741222183e-01 3.969805864999522704e+00 5.887789598464780727e-02
4.506146200273148383e-01 4.040467478105017385e+00 5.294394979700964288e-02
1.946458363908392108e-01 4.086118965847846063e+00 2.694838403213764902e-02
-6.499358966456775244e-02 4.095900472663579706e+00 -9.286958945789741335e-03
-3.233449082669637709e-01 4.067231439231439261e+00 -4.197920983177706733e-02
-5.761788905423544938e-01 4.007412207593018749e+00 -5.878600891899492947e-02
-8.221933087453273670e-01 3.929387795153180818e+00 -5.308587532043080454e-02
-1.063384129133879696e+00 3.846285832779789082e+00 -2.620210525592361894e-02
-1.303750891059815009e+00 3.766940812407832961e+00 1.156598907504983141e-02
-1.546557422573461738e+00 3.692226936293702799e+00 4.448924483676755526e-02
-1.791601827025191218e+00 3.614917306221010485e+00 5.933373259647517495e-02
-2.034333134763663509e+00 3.523568348931527261e+00 5.113288601577475195e-02
-2.266816023011470005e+00 3.407139061889282061e+00 2.357474786432124658e-02
-2.480410614030545968e+00 3.259221504236724520e+00 -1.295008642403701338e-02
-2.670141506496931605e+00 3.081507567026149808e+00 -4.453707076656843872e-02
-2.837540352142704947e+00 2.882923545042262781e+00 -5.927630765606831109e-02
-2.989582195343788218e+00 2.674702561242439991e+00 -5.124920307747506815e-02
-3.135691894108590283e+00 2.465935361524916658e+00 -2.267588585747642299e-02
-3.283962453542933702e+00 2.260842840285540056e+00 1.534200402589371535e-02
-3.436830435278376950e+00 2.057641285415377386e+00 4.694300106866776401e-02
-3.589160877661980997e+00 1.850341035992657757e+00 5.955174609054975782e-02
-3.730126011895119831e+00 1.632472014585829134e+00 4.912272031241027292e-02
-3.846791581926635839e+00 1.400117633247093485e+00 2.010805984150437764e-02
-3.928939557571150765e+00 1.153640743256435064e+00 -1.656186566693149814e-02
-3.974514966981635311e+00 8.976837920233340373e-01 -4.692128563354820009e-02
-3.990810650423617378e+00 6.385748637846999642e-01 -5.953221934057593284e-02
-3.990357464597441339e+00 3.810329386021376052e-01 -4.919911158556015268e-02
-3.985944209152091133e+00 1.265294750229373211e-01 -1.905065990582906904e-02
-3.985944209152091133e+00 -1.265294750229380982e-01 1.905065990582933272e-02
-3.990357464597441339e+00 -3.810329386021383824e-01 4.919911158556007635e-02
-3.990810650423618267e+00 -6.385748637847008524e-01 5.953221934057591896e-02
-3.974514966981635311e+00 -8.976837920233330381e-01 4.692128563354829723e-02
-3.928939557571150765e+00 -1.153640743256435730e+00 1.656186566693143222e-02
-3.846791581926636283e+00 -1.400117633247092597e+00 -2.010805984150444009e-02
-3.730126011895119831e+00 -1.632472014585829800e+00 -4.912272031241043946e-02
-3.589160877661981441e+00 -1.850341035992656646e+00 -5.955174609054975088e-02
-3.436830435278376505e+00 -2.057641285415377830e+00 -4.694300106866784728e-02
-3.283962453542934146e+00 -2.260842840285539168e+00 -1.534200402589386454e-02
-3.135691894108589839e+00 -2.465935361524917102e+00 2.267588585747648197e-02
-2.989582195343788662e+00 -2.674702561242439547e+00 5.124920307747489467e-02
-2.837540352142704947e+00 -2.882923545042264557e+00 5.927630765606829027e-02
-2.670141506496932493e+00 -3.081507567026149363e+00 4.453707076656854280e-02
-2.480410614030545080e+00 -3.259221504236724964e+00 1.295008642403695613e-02
-2.266816023011470893e+00 -3.407139061889281617e+00 -2.357474786432111474e-02
-2.034333134763660844e+00 -3.523568348931528149e+00 -5.113288601577511971e-02
-1.791601827025190552e+00 -3.614917306221010929e+00 -5.933373259647516801e-02
-1.546557422573461738e+00 -3.692226936293702799e+00 -4.448924483676765240e-02
-1.303750891059815897e+00 -3.766940812407832517e+00 -1.156598907504997366e-02
-1.063384129133878142e+00 -3.846285832779789970e+00 2.620210525592386874e-02
-8.221933087453265898e-01 -3.929387795153180818e+00 5.308587532043083229e-02
-5.761788905423544938e-01 -4.007412207593018749e+00 5.878600891899491560e-02
-3.233449082669647145e-01 -4.067231439231438372e+00 4.197920983177717141e-02
-6.499358966456603159e-02 -4.095900472663579706e+00 9.286958945789472453e-03
1.946458363908400713e-01 -4.086118965847846951e+00 -2.694838403213752759e-02
4.506146200273138946e-01 -4.040467478105017385e+00 -5.294394979700957349e-02
6.999838821741204420e-01 -3.969805864999523148e+00 -5.887789598464782115e-02
9.431620848648666344e-01 -3.887767065520939980e+00 -4.184717251203069061e-02
1.183411361609386203e+00 -3.805876105679216526e+00 -7.739091137432397953e-03
1.424759097265879459e+00 -3.729299652330650527e+00 2.961431753642260190e-02
1.668986820190003106e+00 -3.654571365871482236e+00 5.470271184772770162e-02
1.913694038069832182e+00 -3.571745416079435742e+00 5.806413355644054336e-02
2.152426447213115157e+00 -3.469049961835411366e+00 3.925747074595354463e-02
2.376422828927299502e+00 -3.337218911466141691e+00 5.586971166483699694e-03
2.578320997186625441e+00 -3.173651988545707514e+00 -3.021585186996401245e-02
2.756291066840331538e+00 -2.984112718055119906e+00 -5.454874534095806998e-02
2.914911144554251710e+00 -2.779362162458030028e+00 -5.818485430357957233e-02
3.062788373924568930e+00 -2.569984594934168864e+00 -3.902704704847279743e-02
3.209229367287616430e+00 -2.362905521748324578e+00 -3.878096237662997069e-03
3.359972366555257661e+00 -2.159323124348991207e+00 3.289817228627699847e-02
3.513645436479974293e+00 -1.954939818987186273e+00 5.609428457745679886e-02
3.661869585842205677e+00 -1.743057546758544962e+00 5.711427551009535392e-02
3.792269386001197784e+00 -1.518195644638110409e+00 3.638224131154670776e-02
3.892546466688725282e+00 -1.278435544309998395e+00 1.864793397642118891e-03
3.956030313847723523e+00 -1.026448043286697365e+00 -3.336451165203650759e-02
3.985598671457687647e+00 -7.681611813538453681e-01 -5.594078521280815286e-02
3.991831931986910664e+00 -5.094342927599269100e-01 -5.725615246296229116e-02
3.987961692693979820e+00 -2.534424235853069418e-01 -3.604003536060033236e-02
3.985170155721055707e+00 -9.760851750522700535e-16 -1.511787751845500368e-16
